Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
6,"…, WM Wells, PML Black, FA Jolesz, R Kikinis","Capturing brain deformation",2003,"Surgery Simulation and …","Springer","http://link.springer.com/chapter/10.1007/3-540-45015-7_20","http://scholar.google.com/scholar?cites=7056350619515070121&as_sdt=2005&sciodt=0,5&hl=en&num=20",370,"2014-08-04",""
7,"…, S Pieper, CF Westin, F Jolesz, R Kikinis","Extended Broca's area in the functional connectome of language in adults: combined cortical and subcortical single-subject analysis using fMRI and DTI tractography",2013,"Brain topography","Springer","http://link.springer.com/article/10.1007/s10548-012-0257-7","http://scholar.google.com/scholar?cites=14863478433500360354&as_sdt=2005&sciodt=0,5&hl=en&num=20",371,"2014-08-04",""
6,"…, SK Warfield, NS White, MG Vangel, R Kikinis…","A prospective multi-institutional study of the reproducibility of fMRI: A preliminary report from the Biomedical Informatics Research Network",2004,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-30136-3_94","http://scholar.google.com/scholar?cites=17981767829159896527&as_sdt=2005&sciodt=0,5&hl=en&num=20",372,"2014-08-04",""
6,"…, PM Black, FA Jolesz, R Kikinis","Augmenting intraoperative MRI with preoperative fMRI and DTI by biomechanical simulation of brain deformation",2003,"Medical …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=757542","http://scholar.google.com/scholar?cites=17543389378146622444&as_sdt=2005&sciodt=0,5&hl=en&num=20",373,"2014-08-04",""
6,"SJ Timoner, WEL Grimson, R Kikinis…","Fast linear elastic matching without landmarks",2001,"Medical Image Computing …","Springer","http://link.springer.com/chapter/10.1007/3-540-45468-3_228","http://scholar.google.com/scholar?cites=7524545001217955847&as_sdt=2005&sciodt=0,5&hl=en&num=20",374,"2014-08-04",""
6,"…, S DiMaio, O Clatz, S Pujol, K Vosburgh, R Kikinis","Computer-Assisted Interventions on liver: Feasibility of the “anchor needle” technique for real-time targeting of lesions with respiratory motion.",2005,"Surgetica","ftp-sop.inria.fr","","http://scholar.google.com/scholar?cites=18440881198002755246&as_sdt=2005&sciodt=0,5&hl=en&num=20",375,"2014-08-04","PDF"
6,"…, ME Shenton, WEL Grimson, R Kikinis","Automatic segmentation using non-rigid registration",2007,"… image computing and …","ncbi.nlm.nih.gov","","http://scholar.google.com/scholar?cites=14650699655982298145&as_sdt=2005&sciodt=0,5&hl=en&num=20",376,"2014-08-04","HTML"
6,"…, G Holmes, F Duffy, F Jolesz, R Kikinis…","Three-dimensional reconstruction and surgical navigation in padiatric epilepsy surgery",1998,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/BFb0056189","http://scholar.google.com/scholar?cites=16777655701095187244&as_sdt=2005&sciodt=0,5&hl=en&num=20",377,"2014-08-04",""
6,"…, B Macq, JP Thiran, ME Shenton, R Kikinis…","Surface based atlas matching of the brain using deformable surfaces and volumetric finite elements",2001,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/3-540-45468-3_225","http://scholar.google.com/scholar?cites=2026954680492706000&as_sdt=2005&sciodt=0,5&hl=en&num=20",378,"2014-08-04",""
5,"E Grimson, R Kikinis","Registration for image-guided surgery",2000,"Handbook of medical imaging","dl.acm.org","","http://scholar.google.com/scholar?cites=17866654645348113222&as_sdt=2005&sciodt=0,5&hl=en&num=20",379,"2014-08-04","CITATION"
5,"A Fedorov, B Clifford, SK Wareld, R Kikinis…","Non-rigid registration for image-guided neurosurgery on the TeraGrid: A case study",2009,"","tech. report WM-CS-2009-05, Dept. …","","http://scholar.google.com/scholar?cites=13432834604853590476&as_sdt=2005&sciodt=0,5&hl=en&num=20",380,"2014-08-04","CITATION"
5,"…, PS Hüppi, M Jakab, R Kikinis…","Three-dimensional modeling and volume assessment of the fetal and neonatal intracranial ventricles",2001,"ISMRM 2001, Proc. …","splweb.bwh.harvard.edu","","http://scholar.google.com/scholar?cites=11032387232549959626&as_sdt=2005&sciodt=0,5&hl=en&num=20",381,"2014-08-04","PDF"
5,"KH Höhne, R Kikinis","Visualization in Biomedical Computing: 4th International Conference, VBC'96, Hamburg, Germany, September 22-25, 1996, Proceedings",1996,"","books.google.com","","http://scholar.google.com/scholar?cites=11928085602666548355&as_sdt=2005&sciodt=0,5&hl=en&num=20",382,"2014-08-04","BOOK"
5,"…, EK Silverman, JJ Reilly, R Kikinis…","Airway inspector: an open source application for lung morphometry",2008,"First International …","lmi.bwh.harvard.edu","","http://scholar.google.com/scholar?cites=2545634230872224273&as_sdt=2005&sciodt=0,5&hl=en&num=20",383,"2014-08-04","PDF"
6,"J Egger, T Kapur, C Nimsky, R Kikinis","Pituitary Adenoma Volumetry with 3D Slicer",2012,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=10952246249092314591&as_sdt=2005&sciodt=0,5&hl=en&num=20",384,"2014-08-04","HTML"
5,"M Watanabe, R Kikinis, CF Westin","Level set based integration of segmentation and computational fluid dynamics for flow correction in phase contrast angiography",2002,"Medical Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/3-540-45787-9_51","http://scholar.google.com/scholar?cites=9258383003291728560&as_sdt=2005&sciodt=0,5&hl=en&num=20",385,"2014-08-04",""
5,"…, CM Torgerson, MC Chambers, R Kikinis…","Forward and inverse electroencephalographic modeling in health and in acute traumatic brain injury",2013,"Clinical …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1388245713006408","http://scholar.google.com/scholar?cites=11349634332538513007&as_sdt=2005&sciodt=0,5&hl=en&num=20",386,"2014-08-04",""
5,"A Bhalerao, CF Westin, R Kikinis","Unwrapping phase in 3D MR phase contrast angiograms",1997,"CVRMed-MRCAS'97","Springer","http://link.springer.com/chapter/10.1007/BFb0029238","http://scholar.google.com/scholar?cites=11391244568785489026&as_sdt=2005&sciodt=0,5&hl=en&num=20",387,"2014-08-04",""
5,"GSTKR Kikinis, G Gerig","Structural description and combined 3-D display for superior analysis of cerebral vascularitv from MRA",1995,"… Analysis of Multimodality 2D/3D Images","books.google.com","http://books.google.com/books?hl=en&lr=&id=HnRD08tDmlsC&oi=fnd&pg=PA183&dq=Ron+Kikinis&ots=LF4pogl7xN&sig=CS76KiccmJdQBaBCCWlGVT--vOc","http://scholar.google.com/scholar?cites=1479600212976867322&as_sdt=2005&sciodt=0,5&hl=en&num=20",388,"2014-08-04",""
5,"…, CT Mamisch, WH Wells, FA Jolesz, R Kikinis…","Simulation of corticospinal tract displacement in patients with brain tumors",2000,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-40899-4_2","http://scholar.google.com/scholar?cites=15300400102400456063&as_sdt=2005&sciodt=0,5&hl=en&num=20",389,"2014-08-04",""
4,"M Teschner, J Richolt, R Kikinis, B Girod","Computer-assisted analysis of hip joint flexibility",1998,"Proc. of Image and …","Citeseer","","http://scholar.google.com/scholar?cites=17211059108156787690&as_sdt=2005&sciodt=0,5&hl=en&num=20",390,"2014-08-04","CITATION"
4,"BA Lloyd, G Székely, R Kikinis…","Comparison of salient point detection methods for 3d medical images",2005,"2005 MICCAI Open …","insight-journal.com","","http://scholar.google.com/scholar?cites=226069568404744751&as_sdt=2005&sciodt=0,5&hl=en&num=20",391,"2014-08-04","PDF"
4,"…, Y Rathi, S Bouix, M Kubicki, R Kikinis…","White matter bundle registration and population analysis based on Gaussian processes",2011,"… Processing in Medical …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-22092-0_27","http://scholar.google.com/scholar?cites=7961034256780516909&as_sdt=2005&sciodt=0,5&hl=en&num=20",392,"2014-08-04",""
4,"…, D Schmalstieg, C Burghart, R Kikinis","Device connectivity for image-guided medical applications.",2006,"Studies in health …","europepmc.org","http://europepmc.org/abstract/MED/17377332","http://scholar.google.com/scholar?cites=12180087752790394908&as_sdt=2005&sciodt=0,5&hl=en&num=20",393,"2014-08-04",""
4,"…, L Hoyte, B Macq, J Fielding, R Kikinis…","Multiresolution signal processing on meshes for automatic pathological shape characterization",2001,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/3-540-45468-3_244","http://scholar.google.com/scholar?cites=17009286454283631082&as_sdt=2005&sciodt=0,5&hl=en&num=20",394,"2014-08-04",""
4,"E Keeve, R Kikinis","Deformable modeling of facial tissue",1999,"… Engineering in Medicine and Biology, 1999 …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=802580","http://scholar.google.com/scholar?cites=6106442734356073145&as_sdt=2005&sciodt=0,5&hl=en&num=20",395,"2014-08-04",""
4,"H Dumanli, JR Fielding, DT Gering, R Kikinis","Volume assessment of the normal female cervix with MR imaging: Comparison of the segmentation technique and two geometric formulas",2000,"Academic radiology","Elsevier","http://www.sciencedirect.com/science/article/pii/S1076633200803220","http://scholar.google.com/scholar?cites=4537813458778262280&as_sdt=2005&sciodt=0,5&hl=en&num=20",396,"2014-08-04",""
4,"AG Schreyer, HH Herfarth, H Albrich, R Kikinis…","Mr-based virtual endoscopy of the small intestine and colon in patients with inflammatory bowel disease (IBD)",2000,"…","WB Saunders","","http://scholar.google.com/scholar?cites=16885053705803939095&as_sdt=2005&sciodt=0,5&hl=en&num=20",397,"2014-08-04","CITATION"
4,"…, N Weisenfeld, A Hans, SK Warfield, R Kikinis…","Objective evaluation of accuracy of intra-operative neuroimage registration",2013,"Computational …","Springer","http://link.springer.com/chapter/10.1007/978-1-4614-6351-1_9","http://scholar.google.com/scholar?cites=4508190330972630175&as_sdt=2005&sciodt=0,5&hl=en&num=20",398,"2014-08-04",""
4,"…, M Jakab, W Schroeder, R Kikinis","The National Alliance for Medical Image Computing, a roadmap initiative to build a free and open source software infrastructure for translational research in medical …",2011,"Journal of the …","jamia.bmj.com","http://jamia.bmj.com/content/early/2011/11/10/amiajnl-2011-000493.short","http://scholar.google.com/scholar?cites=8885665001414900154&as_sdt=2005&sciodt=0,5&hl=en&num=20",399,"2014-08-04",""
4,"H Wang, K Qin, R Kikinis","Exact evaluation of NURSS at arbitrary parameter values",2000,"Proceedings of the IASTED International …","spl.harvard.edu","","http://scholar.google.com/scholar?cites=14405616581179772267&as_sdt=2005&sciodt=0,5&hl=en&num=20",400,"2014-08-04","PDF"
4,"…, PM Black, F Jolesz, R Kikinis…","Dense deformation field estimation for brain intraoperative images registration",2004,"Medical …","proceedings.spiedigitallibrary.org","http://proceedings.spiedigitallibrary.org/proceeding.aspx?articleid=841261","http://scholar.google.com/scholar?cites=6578719106023302872&as_sdt=2005&sciodt=0,5&hl=en&num=20",401,"2014-08-04",""
4,"S Pujol, R Kikinis, R Gollub","Lowering the barriers inherent in translating advances in neuroimage analysis to clinical research applications",2008,"Academic radiology","Elsevier","http://www.sciencedirect.com/science/article/pii/S1076633207004618","http://scholar.google.com/scholar?cites=7633574112385113176&as_sdt=2005&sciodt=0,5&hl=en&num=20",402,"2014-08-04",""
21,"S Arditi, R Hadar, D Kikinis","Novel System and Method for Addressing Solar Energy Production Capacity Loss Due to Field Buildup Between Cells and Glass and Frame Assembly",2009,"US Patent App. 12/628,997","Google Patents","http://www.google.com/patents/US20100139743","http://scholar.google.com/scholar?cites=10012801550739134565&as_sdt=2005&sciodt=0,5&hl=en&num=20",403,"2014-08-04",""
3,"…, H Delingette, IF Talos, AJ Golby, R Kikinis…","Hybrid formulation of the model-based non-rigid registration problem to improve accuracy and robustness",2005,"… Image Computing and …","Springer","http://link.springer.com/chapter/10.1007/11566489_37","http://scholar.google.com/scholar?cites=10858321041212472651&as_sdt=2005&sciodt=0,5&hl=en&num=20",404,"2014-08-04",""
3,"K Qin, H Wang, D Li, R Kikinis…","Physics-based subdivision surface modeling for medical imaging and simulation",2001,"Medical Imaging and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=930273","http://scholar.google.com/scholar?cites=12905091662022896995&as_sdt=2005&sciodt=0,5&hl=en&num=20",405,"2014-08-04",""
3,"Y Liu, A Fedorov, R Kikinis…","Non-Rigid Registration for brain MRI: faster and cheaper",2010,"International Journal of …","Inderscience","http://inderscience.metapress.com/index/P7T72GW25P457218.pdf","http://scholar.google.com/scholar?cites=17612262143618212098&as_sdt=2005&sciodt=0,5&hl=en&num=20",406,"2014-08-04",""
3,"T Dohi, R Kikinis","Medical Image Computing and Computer-Assisted Intervention-MICCAI 2002: 5th International Conference, Tokyo, Japan, September 25-28, 2002, …",2002,"","books.google.com","","http://scholar.google.com/scholar?cites=4306745677424044874&as_sdt=2005&sciodt=0,5&hl=en&num=20",407,"2014-08-04","BOOK"
3,"G Gerig, J Martin, R Kikinis, O Kübler","Segmentation of dual-echo MR head data",1991,"Computer Assisted Radiology/ …","Springer","http://link.springer.com/chapter/10.1007/978-3-662-00807-2_97","http://scholar.google.com/scholar?cites=8486391688860955621&as_sdt=2005&sciodt=0,5&hl=en&num=20",408,"2014-08-04",""
3,"P Ratiu, R Kikinis","Squaring the circle: Validation without ground truth",2000,"The Third Visible Human Project Conf. Proc. National …","","","http://scholar.google.com/scholar?cites=10690661951378597390&as_sdt=2005&sciodt=0,5&hl=en&num=20",409,"2014-08-04","CITATION"
3,"JA Richolt, N Hata, R Kikinis, J Kordelle…","Three-dimensional bone angle quantification",2000,"Handbook of medical …","dl.acm.org","","http://scholar.google.com/scholar?cites=4044437864704262988&as_sdt=2005&sciodt=0,5&hl=en&num=20",410,"2014-08-04","CITATION"
3,"E Keeve, R Kikinis","Biomechanic-based simulation of knee dynamics",1999,"… Engineering in Medicine and Biology, 1999 …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/xpls/abs_all.jsp?arnumber=802636","http://scholar.google.com/scholar?cites=7557889961040923213&as_sdt=2005&sciodt=0,5&hl=en&num=20",411,"2014-08-04",""
3,"S Pujol, K Frerichs, A Norbash, R Kikinis…","Preliminary results of nonfluoroscopy-based 3D navigation for neurointerventional procedures",2007,"Journal of Vascular and …","Elsevier","http://www.sciencedirect.com/science/article/pii/S1051044306000406","http://scholar.google.com/scholar?cites=16046520723151799590&as_sdt=2005&sciodt=0,5&hl=en&num=20",412,"2014-08-04",""
4,"WE Lorensen, R Kikinis, S Napel, AE Kaufman, J Flynn","Surface Rendering versus Volume Rendering in Medical Imaging.",1996,"IEEE Visualization","","","http://scholar.google.com/scholar?cites=12970116536338265491&as_sdt=2005&sciodt=0,5&hl=en&num=20",413,"2014-08-04","CITATION"
3,"DF Pace, R Kikinis, N Hata","An accessible, hands-on tutorial system for image-guided therapy and medical robotics using a robot and open-source software",2007,"Open Science Workshop (MICCAI)","w.na-mic.org","","http://scholar.google.com/scholar?cites=8572217398583331568&as_sdt=2005&sciodt=0,5&hl=en&num=20",414,"2014-08-04","PDF"
3,"R Kikinis, IF Talos, SK Warfield, A Nabavi…","High Performance Computing in Image Guided Therapy",2001,"Bildverarbeitung für die …","Springer","http://link.springer.com/chapter/10.1007/978-3-642-56714-8_1","http://scholar.google.com/scholar?cites=15653471455978971333&as_sdt=2005&sciodt=0,5&hl=en&num=20",415,"2014-08-04",""
3,"…, A Irimia, CM Torgerson, MC Chambers, R Kikinis…","Toga",0,"… Damage in the Case of Phineas …","","","http://scholar.google.com/scholar?cites=15005434709041554493&as_sdt=2005&sciodt=0,5&hl=en&num=20",416,"2014-08-04","CITATION"
3,"J Lesniak, J Tokuda, R Kikinis…","A device guidance method for organ motion compensation in MRI-guided therapy",2007,"Physics in medicine …","iopscience.iop.org","http://iopscience.iop.org/0031-9155/52/21/006","http://scholar.google.com/scholar?cites=17575016893987645804&as_sdt=2005&sciodt=0,5&hl=en&num=20",417,"2014-08-04",""
3,"R Kikinis, ME Shenton, G Gerig, J Martin, M Anderson…","C. RG Guttmann, RW McCarley, W. Lorensen, H. Cline, F",1992,"A. Jolesz, Routine …","","","http://scholar.google.com/scholar?cites=1105609497157233259&as_sdt=2005&sciodt=0,5&hl=en&num=20",418,"2014-08-04","CITATION"
